id,url,nickname,dob,nationality,address,association,class,height,weight,name
108593,/fighter/Clayton-MacFarlane-108593,,N/A,United States,"Vista, California",Team Xplode MMA,Welterweight,180.34,77.11,Clayton MacFarlane
23991,/fighter/Emilio-Chavez-23991,The Ferocious Aztec,1986-12-18,United States,"Fullerton, California",Bodyshop Fitness Team,Featherweight,175.26,65.77,Emilio Chavez
14385,/fighter/Art-Arciniega-14385,King Arthur,1981-10-15,United States,"Dos Palos, California",Pacific Martial Arts,Featherweight,172.72,65.77,Art Arciniega
13430,/fighter/Blake-Watkins-13430,,N/A,United States,"Bakersfield, California",,Middleweight,187.96,83.91,Blake Watkins
46278,/fighter/Nick-Sperling-46278,Lil Ninja,N/A,United States,"Grass Valley, California",Powerhouse MMATeam Carnage,Women’s Flyweight,167.64,56.7,Nick Sperling
127439,/fighter/Curtis-Millender-127439,Curtious,1987-12-01,United States,"San Bernardino, California",CSW,Welterweight,190.5,77.11,Curtis Millender
191227,/fighter/Dean-Hancock-191227,The Hammer,N/A,United States,"Danbury, Connecticut",American Top Team Connecticut,Lightweight,175.26,70.31,Dean Hancock
155569,/fighter/Mike-Mangan-155569,Captain America,N/A,United States,"Watertown, Connecticut",Team Thunder MMA,Lightweight,,70.31,Mike Mangan
143527,/fighter/Neiman-Gracie-143527,,1988-12-12,United states,"New York City, New York",Renzo Gracie Jiu-Jitsu,Middleweight,182.88,79.83,Neiman Gracie
64007,/fighter/Bobby-Flynn-64007,,N/A,United States,"Mashpee, Massachusetts",Pro-Elite Training Center,Welterweight,,77.11,Bobby Flynn
2276,/fighter/Hideo-Tokoro-2276,,1977-08-22,Japan,Gifu,Reversal Gym Tokoro Plus Fit,Women's Bantamweight,170.18,60.78,Hideo Tokoro
93945,/fighter/Guilherme-Viana-93945,,1986-05-13,Brazil,"Porto Alegre, Rio Grande do Sul",Glover Teixeira Training Center,Light Heavyweight,190.5,92.99,Guilherme Viana
22473,/fighter/Alejandro-Villalobos-22473,Ano,1978-10-26,Costa Rica,"Santo Domingo, Heredia",Mandarina MMA,Featherweight,170.18,65.77,Alejandro Villalobos
59739,/fighter/Sean-Holden-59739,Razorback,1984-09-17,United States,"Dallas, Texas",Octagon MMA,Welterweight,177.8,77.11,Sean Holden
167031,/fighter/Tim-Roman-167031,The Contract Killer,1985-06-08,United States,"Greenville, Texas",,Welterweight,185.42,77.56,Tim Roman
84700,/fighter/Neal-Ewing-84700,No Problem,1985-09-30,United States,"Dallas, Texas",Octagon MMA,Middleweight,182.88,83.91,Neal Ewing
66886,/fighter/Logan-Nail-66886,,1989-06-20,United States,"Sherman, Texas",Grip Game Jiu-Jitsu,Middleweight,190.5,83.91,Logan Nail
48396,/fighter/Brad-Mitchell-48396,The Bonecrusher,1974-10-10,United States,"Dallas, Texas",Octagon MMA,Featherweight,180.34,65.77,Brad Mitchell
84701,/fighter/Klayton-Mai-84701,The Python,1986-11-30,United States,"Dallas, Texas",Octagon MMA,Women’s Flyweight,175.26,56.7,Klayton Mai
126081,/fighter/Xavier-Siller-126081,Young Guns,1994-06-06,United States,"Abilene, Texas",,Women’s Flyweight,165.1,56.7,Xavier Siller
31717,/fighter/George-Pacurariu-31717,Constantine,1984-07-28,Romania,,Octagon MMA,Lightweight,170.18,68.04,George Pacurariu
96899,/fighter/Ivan-Cole-96899,J.P.,1990-11-30,United States,"New Orleans, Louisiana",,Women's Bantamweight,175.26,61.23,Ivan Cole
76306,/fighter/Steve-Ramirez-76306,,1987-01-22,United States,"Corona, California",HFC Fight Team,N/A,170.18,57.61,Steve Ramirez
78621,/fighter/Justin-Governale-78621,The Therapist,1986-03-06,United States,"Laguna Hills, California",Subfighter MMA,Women's Bantamweight,167.64,61.23,Justin Governale
78399,/fighter/Jay-Bogan-78399,,1983-09-13,United States,"Fullerton, California",,Featherweight,172.72,65.77,Jay Bogan
12668,/fighter/Chad-George-12668,Savage,1982-04-30,United States,"Los Angeles, California",California Mixed Martial Arts,Women's Bantamweight,167.64,61.23,Chad George
194637,/fighter/AJ-McKee-194637,Mercenary,1995-04-07,United States,"Long Beach, California",Team Bodyshop,Featherweight,177.8,65.77,A.J. McKee
130765,/fighter/Marcos-Bonilla-130765,El Matador,1985-07-17,United States,"Los Angeles, California",Defiant Gym,Featherweight,177.8,65.77,Marcos Bonilla
17551,/fighter/Rob-Sinclair-17551,C4,1980-02-20,England,Manchester,Predators Mixed Martial Arts,Lightweight,172.72,70.31,Rob Sinclair
180659,/fighter/John-Yoo-180659,,N/A,United States,"Laguna Niguel, California",10th Planet Costa Mesa,Women's Bantamweight,175.26,61.23,John Yoo
131845,/fighter/Arlene-Blencowe-131845,Angerfist,1983-04-11,Australia,"Manly, New South Wales",Team Te Huna,Women's Bantamweight,165.1,61.23,Arlene Blencowe
9513,/fighter/Adrienna-Jenkins-9513,AJ,1981-07-22,United States,"Oceanside, California",Miletich Martial Arts,Featherweight,172.72,65.77,Adrienna Jenkins
15778,/fighter/Antonio-Duarte-15778,Tigre,N/A,Mexico,"Tijuana, Baja California",Entram Gym,Women's Bantamweight,170.18,61.23,Antonio Duarte
100377,/fighter/Garrett-Mueller-100377,,1989-01-29,United States,"Jefferson City, Missouri",,Welterweight,175.26,72.57,Garrett Mueller
90807,/fighter/AJ-Siscoe-90807,Let's Go,1990-09-20,United States,"St. Charles, Missouri",Team Pride and Pain,Featherweight,170.18,64.41,A.J. Siscoe
173641,/fighter/Enrique-Watson-173641,,1978-08-25,United States,"St. Robert, Missouri",,Middleweight,175.26,84.37,Enrique Watson
147805,/fighter/Kain-Royer-147805,The Destroyer,1980-03-19,United States,"Carrollton, Illinois",,Middleweight,175.26,83.91,Kain Royer
77808,/fighter/Rashard-Lovelace-77808,,1989-04-05,United States,"St. Louis, Missouri",,Featherweight,172.72,65.77,Rashard Lovelace
200505,/fighter/Matt-Helm-200505,,1980-10-11,United States,"St. Louis, Missouri",,Welterweight,180.34,74.84,Matt Helm
80091,/fighter/Henry-Corrales-80091,OK,1986-08-11,United States,"Whittier, California",MMA Lab,Featherweight,172.72,65.77,Henry Corrales
23397,/fighter/Justin-Guthrie-23397,The Pain Train,1981-01-19,United States,"Colorado Springs, Colorado",Colorado Fight Factory,Welterweight,180.34,77.11,Justin Guthrie
91741,/fighter/Steven-Mann-91741,,1990-07-04,United States,"St. Louis, Missouri",,Welterweight,185.42,77.11,Steven Mann
3718,/fighter/Sean-Wilson-3718,P-Town,1982-10-20,United States,"Omaha, Nebraska",Premier Combat Center,Lightweight,172.72,70.31,Sean Wilson
84704,/fighter/Garrett-Gross-84704,,1988-08-08,United States,"Du Quoin, Illinois",American Top Team,Lightweight,175.26,70.31,Garrett Gross
188709,/fighter/Kyle-Kurtz-188709,The Hurtz,1990-08-05,United States,"Jackson, Missouri",,Welterweight,180.34,77.11,Kyle Kurtz
130833,/fighter/Hugh-Pulley-130833,The Wolverine,1988-12-29,United States,Missouri,,Lightweight,182.88,70.31,Hugh Pulley
55950,/fighter/Eric-Irvin-55950,The Hedgehog,1986-01-10,United States,"Farmington, Missouri",Team Destruction,Lightweight,172.72,70.31,Eric Irvin
98325,/fighter/Miles-McDonald-98325,,1991-08-13,United States,"Ozark, Missouri",,Strawweight,170.18,52.16,Miles McDonald
95183,/fighter/Dan-OConnor-95183,Johnny Irish,1982-11-17,United States,"St. Louis, Missouri",,Women’s Flyweight,162.56,56.7,Dan O'Connor
125695,/fighter/Hisaki-Kato-125695,The Japanese Musketeer,1982-09-17,Japan,"Nagoya, Aichi",Alive,Middleweight,182.88,83.91,Hisaki Kato
124301,/fighter/Bryanna-Fissori-124301,The Pink Ranger,1985-03-03,United States,"Honolulu, Hawaii",UFC Gym BJ Penn,Women's Bantamweight,167.64,61.23,Bryanna Fissori
148905,/fighter/Iony-Razafiarison-148905,,1984-12-23,France,Paris,MMA Factory,Women’s Flyweight,160.02,56.7,Iony Razafiarison
88745,/fighter/Pablo-Villaseca-88745,El Gallo,1987-01-26,Chile,Santiago,Team Weichafe,Featherweight,170.18,65.77,Pablo Villaseca
145565,/fighter/Gaston-Reyno-145565,Tonga,1986-11-11,Uruguay,Montevideo,Glory MMA and Fitness,Featherweight,177.8,65.77,Gaston Reyno
29226,/fighter/Roger-Carroll-29226,The Leprechaun,N/A,United States,"Claremont, North Carolina",Team SuperiorCarroll Brothers BJJ,Welterweight,177.8,77.11,Roger Carroll
41341,/fighter/Alex-Dunworth-41341,,N/A,United States,"Bridgewater, Massachusetts",,Lightweight,172.72,70.31,Alex Dunworth
53267,/fighter/Kaline-Medeiros-53267,The Dark Angel,1979-01-05,Brazil,"Joao Pessoa, Paraiba",Gracie FitnessTeam Sityodtong Boston,Strawweight,160.02,52.16,Kaline Medeiros
148043,/fighter/Sarah-Payant-148043,Soulja,N/A,United States,"West Springfield, Massachusetts",Gabriel Gladiator Training Center,Women’s Flyweight,162.56,56.7,Sarah Payant
107895,/fighter/Remo-Cardarelli-107895,,N/A,United States,"Milford, Massachusetts",BST MMA,Women’s Flyweight,170.18,56.7,Remo Cardarelli
72882,/fighter/Billy-Giovanella-72882,The Wolverine,1985-08-20,United States,"Bellingham, Massachusetts",Connors MMA,Women's Bantamweight,172.72,61.23,Billy Giovanella
77201,/fighter/Eric-Bedard-77201,Lucky Strikes,1984-09-11,United States,"Providence, Rhode Island",Gillett's MMA,Heavyweight,182.88,116.57,Eric Bedard
200655,/fighter/Ilya-Kotau-200655,,N/A,United States,"Danbury, Ceonnecticut",American Top Team Connecticut,Welterweight,187.96,77.11,Ilya Kotau
41570,/fighter/Nicholas-Sergiacomi-41570,,N/A,United States,"Waterford, Connecticut",,Welterweight,175.26,77.11,Nicholas Sergiacomi
15680,/fighter/Gabriel-Miglioli-15680,Biel,N/A,Brazil,Sao Paulo,Veras TKDemian Maia Team,Lightweight,172.72,70.31,Gabriel Miglioli
144339,/fighter/Lissette-Neri-144339,,1987-08-05,United States,"Rosemead, California",San Diego Combat Academy,Women’s Flyweight,157.48,56.7,Lissette Neri
136863,/fighter/Steven-Ciaccio-136863,Stryker,N/A,United States,"Irvine, California",,Lightweight,182.88,70.31,Steven Ciaccio
164811,/fighter/James-Barnes-164811,,N/A,United States,"Los Angeles, California",Lockdown MMA,Women's Bantamweight,172.72,61.23,James Barnes
162961,/fighter/IlimaLei-Macfarlane-162961,The Ilimanator,1990-04-02,United States,"San Diego, California",Team Hurricane Awesome,Women’s Flyweight,162.56,56.7,Ilima-Lei Macfarlane
85355,/fighter/Maria-Rios-85355,,1983-05-31,United States,"Santa Fe, New Mexico",Systems Training Center,Strawweight,165.1,52.16,Maria Rios
207637,/fighter/Aysia-Cortez-207637,The Savage,N/A,United States,"Lathrop, California",Cortez Martial Arts,Women’s Flyweight,162.56,56.7,Aysia Cortez
207639,/fighter/Gloria-Telles-207639,,N/A,United States,"San Jose, California",Ernie Reyes West Coast Martial Arts,Women’s Flyweight,160.02,56.7,Gloria Telles
93099,/fighter/JJ-Okanovich-93099,The Bosnian Bomber,1990-11-04,United States,"San Jose, California",American Kickboxing Academy,Lightweight,180.34,70.31,J.J. Okanovich
93101,/fighter/Israel-Delgado-93101,,N/A,United States,"American Canyon, California",Panther Muay Thai,Lightweight,177.8,70.31,Israel Delgado
116003,/fighter/Brandon-Hester-116003,The Beast,N/A,United States,"San Jose, California",Team Undisputed Gladiators,Middleweight,185.42,83.91,Brandon Hester
62588,/fighter/DeMarco-Villalona-62588,,N/A,United States,"San Jose, California",Nor Cal Fight FactoryTeam Dark Horse,Middleweight,175.26,83.91,DeMarco Villalona
82886,/fighter/Josh-Paiva-82886,,1991-04-05,United States,"Vacaville, California",Prado AcademyEvolution Muay Thai,Women’s Flyweight,167.64,56.7,Josh Paiva
71628,/fighter/David-Blanco-71628,,N/A,United States,"San Jose, California",Team Pedro MMA,Featherweight,170.18,65.32,David Blanco
73267,/fighter/Victor-Jones-73267,,1982-08-31,United States,"San Jose, California",American Kickboxing Academy,Featherweight,,65.77,Victor Jones
110653,/fighter/Nick-Pica-110653,The Silverback,N/A,United States,"Concord, California",Team Black,Middleweight,177.8,83.91,Nick Pica
20758,/fighter/Mauricio-Alonso-20758,,1980-02-27,Brazil,"Curitiba, Parana",Immortal Fight TeamMauricio Alonso BJJ,Middleweight,187.96,83.91,Mauricio Alonso
101703,/fighter/Gabriel-Carrasco-101703,,N/A,United States,"San Jose, California",American Kickboxing Academy,Women's Bantamweight,167.64,61.23,Gabriel Carrasco
148809,/fighter/Salvador-Becerra-148809,,N/A,United States,"Modesto, California",Last Stand Fight Team,Lightweight,175.26,67.59,Salvador Becerra
46543,/fighter/Ousmane-Thomas-Diagne-46543,No Mas,1983-09-03,France,Paris,American Kickboxing Academy,Lightweight,182.88,70.31,Ousmane Thomas Diagne
79377,/fighter/Mike-Malott-79377,Proper,1991-11-07,Canada,"Halifax, Nova Scotia",Team Alpha Male,Lightweight,185.42,69.4,Mike Malott
107825,/fighter/Ewerton-Teixeira-107825,,1982-02-13,Brazil,"Sao Paulo, Sao Paulo",Corinthians MMA,Heavyweight,187.96,107.05,Ewerton Teixeira
113679,/fighter/Bryce-ShepardMejia-113679,,N/A,United States,"San Diego, California",International Self Defense,Welterweight,185.42,77.11,Bryce Shepard-Mejia
60933,/fighter/Amador-Ramirez-60933,,1990-06-14,United States,"Weslaco, Texas",,Women's Bantamweight,170.18,61.23,Amador Ramirez
60934,/fighter/Saul-Elizondo-60934,El Mero Mero,1985-07-17,United States,"Raleigh, Texas",Jackson-Wink MMA,Women's Bantamweight,170.18,61.23,Saul Elizondo
136235,/fighter/Eduardo-Bustillos-136235,,1987-06-02,Mexico,"Saltillo, Coahuila",,Lightweight,172.72,70.31,Eduardo Bustillos
35842,/fighter/Gleristone-Santos-35842,Toninho Furia,1988-08-20,Brazil,"Campina Grande, Paraiba",Pitbull Brothers,Lightweight,175.26,70.31,Gleristone Santos
63154,/fighter/Jared-Chaffee-63154,,1984-12-15,United States,"Magnolia, Texas",Gracie Barra Woodlands,Lightweight,177.8,70.31,Jared Chaffee
174559,/fighter/Guilherme-Farias-da-Costa-174559,,N/A,Brazil,"Manaus, Amazonas",Gentilini Fighters,Lightweight,,70.31,Guilherme Farias da Costa
60457,/fighter/Jose-Flores-60457,Luke,1988-03-17,United States,"Mission, Texas",,Lightweight,182.88,70.31,Jose Flores
79187,/fighter/Kemran-Lachinov-79187,,N/A,United States,"Springfield, Massachusetts",Team Link,Welterweight,,77.11,Kemran Lachinov
21035,/fighter/Damien-Trites-21035,The Omen,1979-08-23,United States,"Springfield, Massachusetts",Wai Kru MMA,Welterweight,180.34,74.84,Damien Trites
53469,/fighter/Keenan-Raymond-53469,,N/A,United States,"Providence, Rhode Island",Rivera Athletic Center,Featherweight,,65.77,Keenan Raymond
36680,/fighter/Isao-Kobayashi-36680,,1988-10-28,Japan,"Yokohama, Kanagawa",Sakaguchi Dojo,Featherweight,172.72,65.77,Isao Kobayashi
83277,/fighter/Charlie-Ontiveros-83277,The American Bad Boy,1991-07-04,United States,"Cleveland, Texas",Hard Head Hitters,Welterweight,187.96,77.11,Charlie Ontiveros
75758,/fighter/Walter-SmithCotito-75758,,N/A,United States,"Milford, New Hampshire",Triumph MMA,Featherweight,172.72,65.77,Walter Smith-Cotito
187623,/fighter/Brandon-Polcare-187623,,N/A,United States,"Malta, New York",Spa City BJJ,Women's Bantamweight,167.64,61.23,Brandon Polcare
82629,/fighter/Kevin-Haley-82629,The North Woods Nightmare,N/A,United States,"Rollinsford, New Hampshire",Nostos MMA,Light Heavyweight,187.96,88.45,Kevin Haley
42682,/fighter/Mike-Zichelle-42682,,N/A,United States,"Worcester, Massachusetts",Triumph MMA,Light Heavyweight,187.96,90.72,Mike Zichelle
175675,/fighter/Jeremie-Holloway-175675,Hit Em,1984-09-29,United States,"Charlotte, North Carolina",,Welterweight,182.88,77.11,Jeremie Holloway
68204,/fighter/Marius-Enache-68204,,1975-10-16,United States,"Philadelphia, Pennsylvania",,Lightweight,180.34,69.85,Marius Enache
172775,/fighter/Sam-Watford-172775,Super Saiyan,N/A,United States,"Mount Vernon, New York",Renzo Gracie Jiu-Jitsu,Lightweight,177.8,70.31,Sam Watford
41571,/fighter/TJ-Hepburn-41571,The Carnivore,N/A,United States,"Kearney, Nebraska",Strike Zone Omaha,Lightweight,170.18,70.31,T.J. Hepburn
209031,/fighter/Brandon-Lowe-209031,,1990-04-24,United States,"Bethalto, Illinois",,Lightweight,172.72,69.85,Brandon Lowe
177687,/fighter/Fazlo-Mulabitinovic-177687,,1993-02-09,United States,"St. Louis, Missouri",,Women's Bantamweight,175.26,61.23,Fazlo Mulabitinovic
195597,/fighter/Scott-Ettling-195597,,1992-07-17,United States,"Hillsboro, Illinois",,Featherweight,175.26,63.5,Scott Ettling
188081,/fighter/Clay-Mitchell-188081,,1983-08-18,United States,"Carlyle, Illinois",,Middleweight,187.96,83.91,Clay Mitchell
57212,/fighter/Adam-Meredith-57212,,1987-12-07,United States,"St. Louis, Missouri",St. Charles MMA,Welterweight,187.96,77.11,Adam Meredith
195599,/fighter/Jordan-Dowdy-195599,,1986-05-23,United States,"Collinsville, Illinois",CMMA Fighting Systems,Middleweight,185.42,81.65,Jordan Dowdy
211007,/fighter/Jeff-Crotty-211007,,1984-10-02,United States,"Staunton, Illinois",,Welterweight,172.72,73.03,Jeff Crotty
148611,/fighter/Chel-ErwinDavis-148611,The First Sun,1986-07-10,United States,"Troy, New Jersey",Bludgeon Brigade,Welterweight,182.88,77.11,Chel Erwin-Davis
112687,/fighter/Kenyon-Jackson-112687,,N/A,United States,"Norman, Oklahoma",,Middleweight,182.88,83.91,Kenyon Jackson
54566,/fighter/Codale-Ford-54566,Crunch Time,1979-05-13,United States,"Wagoner, Oklahoma",,Lightweight,175.26,70.31,Codale Ford
83742,/fighter/Justin-Patterson-83742,The Tactician,1985-12-07,United States,"Arlington, Texas",All Powers Fitness and FightingJunkyard Dogs Fight Team,Welterweight,177.8,77.11,Justin Patterson
81655,/fighter/Roshaun-Jones-81655,,1983-05-28,United States,"Oklahoma City, Oklahoma",,Women's Bantamweight,172.72,61.23,Roshaun Jones
25761,/fighter/Chidi-Njokuani-25761,Chidi Bang Bang,1988-12-31,United States,"Las Vegas, Nevada",Janjira Muay ThaiOne Kick's GymSergio Penha BJJ,Welterweight,190.5,77.11,Chidi Njokuani
35652,/fighter/Francisco-France-35652,Kiko,1983-01-21,United States,"Gilbert, Arizona",Power MMA TeamKimura Nova Uniao,Middleweight,185.42,83.91,Francisco France
130981,/fighter/Roberta-Paim-Rovel-130981,Crusher,1988-04-22,Brazil,"Sapucaia do Sul, Rio Grande do Sul",Astra Fight Team,Featherweight,172.72,65.77,Roberta Paim Rovel
210501,/fighter/Alonzo-Menifield-210501,,1987-10-18,United States,"Dallas, Texas",Saekson Muay Thai,Light Heavyweight,182.88,92.99,Alonzo Menifield
130933,/fighter/Zach-Rosol-130933,,1989-10-17,United States,"Cedar Falls, Iowa",Team ROC,Heavyweight,193.04,113.85,Zach Rosol
161359,/fighter/Anthony-Do-161359,,1993-04-11,United States,"Sunnyvale, California",American Kickboxing Academy,Women’s Flyweight,162.56,56.7,Anthony Do
158197,/fighter/Daniel-Dustin-Moore-158197,,N/A,United States,"Soquel, California",Farley's Kickboxing Academy,Women’s Flyweight,162.56,56.7,Daniel Dustin Moore
87993,/fighter/Adin-Duenas-87993,The Dream,1988-07-02,United States,"Gilroy, California",Antdawg's USH,Featherweight,167.64,65.77,Adin Duenas
173233,/fighter/Anthony-Taylor-173233,Pretty Boy,N/A,United States,"Alameda, California",Beastmode MMA,Featherweight,170.18,65.77,Anthony Taylor
125969,/fighter/Bronson-Mohika-125969,,N/A,United States,"Dublin, California",808 Fight Factory,Women's Bantamweight,170.18,61.23,Bronson Mohika
61088,/fighter/Jose-Perez-61088,The Bullet,1984-08-26,United States,"Gilroy, California",AntDawg's MMA,Featherweight,170.18,65.77,Jose Perez
88465,/fighter/Jeremiah-Labiano-88465,The Kid,1986-11-18,United States,"Hayward, California",Crispim BJJ Barra Brothers,Featherweight,177.8,65.77,Jeremiah Labiano
17297,/fighter/Alvin-Cacdac-17297,,N/A,United States,"San Jose, California",Nor-Cal Fighting Alliance,Women’s Flyweight,167.64,56.7,Alvin Cacdac
96765,/fighter/Erick-Sanchez-96765,,1990-10-04,United States,"Sacramento, California",Team Alpha Male,Featherweight,177.8,65.77,Erick Sanchez
85041,/fighter/Mario-Soto-85041,Dr. Mario,N/A,United States,"Sacramento, California",Team Alpha Male,Featherweight,182.88,65.77,Mario Soto
8251,/fighter/Khomkrit-Niimi-8251,The Bumblebee,N/A,United States,"Roseville, California",Ultimate Training Center,Women’s Flyweight,157.48,56.7,Khomkrit Niimi
102369,/fighter/Idrees-Wasi-102369,Grumpy Bear,1989-12-11,United States,"Sacramento, California",Independent,Middleweight,180.34,83.91,Idrees Wasi
136337,/fighter/JT-Donaldson-136337,Grandma's Boy,1992-07-09,United States,"Livermore, California",Guerrilla Jiu-JitsuTeam Black,Featherweight,172.72,65.77,J.T. Donaldson
79934,/fighter/Nick-Barnes-79934,The Phoenix,N/A,United States,"San Diego, California",Undisputed,Welterweight,180.34,77.11,Nick Barnes
91551,/fighter/Josh-San-Diego-91551,The Zookeeper,1985-03-08,United States,"San Jose, California",Unlimited MMA,Women's Bantamweight,177.8,61.23,Josh San Diego
129473,/fighter/Jermaine-McDermott-129473,The Monument,N/A,United States,"Las Vegas, Nevada",Xtreme Couture,Heavyweight,187.96,103.87,Jermaine McDermott
116055,/fighter/Eric-Huggins-116055,,N/A,United States,"Bakersfield, California",Bakersfield Elite Martial ArtsFighting Dragons,Middleweight,182.88,83.91,Eric Huggins
156303,/fighter/Te-Edwards-156303,,1990-09-11,United States,"Phoenix, Arizona",MMA Lab,Lightweight,172.72,70.31,Te Edwards
112105,/fighter/Matt-Perez-112105,,N/A,United States,"Fresno, California",Team Perez,Women's Bantamweight,170.18,61.23,Matt Perez
155931,/fighter/Eugene-Cancino-155931,,1993-06-18,United States,"Fresno, California",Thrive MMA,Women’s Flyweight,162.56,56.7,Eugene Cancino
16995,/fighter/Justin-Smitley-16995,,N/A,United States,"Oakdale, California",Oakdale MMA,Featherweight,,65.77,Justin Smitley
38966,/fighter/Amber-Tackett-38966,,1987-02-06,United States,"Visalia, California",Elite Team Visalia,Women’s Flyweight,162.56,56.7,Amber Tackett
22460,/fighter/Carl-Seumanutafa-22460,Badwater,1989-09-01,United States,"San Francisco, California",Skrap Pack,Heavyweight,185.42,119.75,Carl Seumanutafa
130553,/fighter/Leomana-Martinez-130553,,1996-03-25,United States,Texas,,Women's Bantamweight,165.1,61.23,Leomana Martinez
190835,/fighter/Casey-Jones-190835,,1991-05-07,United States,"Baytown, Texas",,Women's Bantamweight,172.72,61.23,Casey Jones
190975,/fighter/Chris-Soliz-190975,,1998-01-14,United States,Texas,4oz. Fight Club,Women's Bantamweight,167.64,61.23,Chris Soliz
207633,/fighter/Alex-Macedo-207633,,N/A,United States,Texas,,Women’s Flyweight,,56.7,Alex Macedo
215103,/fighter/Shawn-Solis-215103,,1990-07-13,United States,"El Campo, Texas",,Women’s Flyweight,165.1,56.7,Shawn Solis
190979,/fighter/Jonathan-Davis-190979,,N/A,United States,Texas,,Women’s Flyweight,175.26,56.7,Jonathan Davis
60449,/fighter/Ricardo-Deluque-60449,,1986-09-25,,,,N/A,175.26,71.21,Ricardo Deluque
212277,/fighter/Hunter-ScottGregg-212277,,N/A,United States,Texas,,Welterweight,,77.11,Hunter Scott-Gregg
61683,/fighter/Dhafir-Harris-61683,Dada 5000,1977-08-04,United States,"Miami, Florida",,Heavyweight,190.5,120.2,Dhafir Harris
41384,/fighter/Isaac-Villanueva-41384,Hurricane Ike,1984-04-04,United States,"Houston, Texas",Metro Fight Club,Light Heavyweight,190.5,92.99,Isaac Villanueva
62644,/fighter/Richard-Knepp-62644,,1983-12-28,United States,"Angelton, Texas",,Middleweight,180.34,84.37,Richard Knepp
26265,/fighter/Jeremy-Mahon-26265,,1979-09-28,United States,"Houston, Texas",4oz. Fight Club,Featherweight,177.8,65.77,Jeremy Mahon
41014,/fighter/Davis-Sylvester-41014,,1973-12-19,United States,"Frisco, Texas",,Featherweight,167.64,65.77,Davis Sylvester
86354,/fighter/Adrian-Yanez-86354,,1993-11-29,United States,"La Porte, Texas",Metro Fight Club,Women's Bantamweight,170.18,61.23,Adrian Yanez
86349,/fighter/Ryan-Hollis-86349,Riptide,1989-06-02,United States,"Galveston, Texas",Hard Head Hitters,Women's Bantamweight,180.34,61.23,Ryan Hollis
115491,/fighter/Jason-Langellier-115491,Slim Reaper,1983-10-29,United States,"Houston, Texas",Metro Fight Club,Welterweight,193.04,72.57,Jason Langellier
143479,/fighter/Anthony-Ivy-143479,,N/A,United States,"San Antonio, Texas",,Lightweight,187.96,68.49,Anthony Ivy
124969,/fighter/Juan-Torres-124969,,N/A,United States,"Cypress, Texas",,Heavyweight,182.88,115.67,Juan Torres
111257,/fighter/Mike-Trinh-111257,,1975-05-20,United States,"Houston, Texas",,Women’s Flyweight,170.18,56.7,Mike Trinh
80682,/fighter/Joe-Angel-Zamora-80682,,1971-12-26,United States,"Deer Park, Texas",Bushi Ban,Women’s Flyweight,160.02,56.7,Joe Angel Zamora
142155,/fighter/Clovis-Hancock-142155,C.J.,1985-09-07,United States,"Houston, Texas",,Middleweight,182.88,83.91,Clovis Hancock
83235,/fighter/Ruben-Esparza-83235,,1988-04-04,United States,"Holland, Michigan",,Middleweight,180.34,83.91,Ruben Esparza
64889,/fighter/Manny-Lozoya-64889,,1989-04-08,United States,"Pasadena, Texas",,Featherweight,172.72,64.41,Manny Lozoya
190969,/fighter/Jake-Norsworthy-190969,,1990-03-19,United States,"Pasadena, Texas",,Women's Bantamweight,167.64,58.97,Jake Norsworthy
122799,/fighter/Chuka-Willis-122799,The Lion King,1993-05-09,United States,"Emporia, Kansas",American Top Team HD,Featherweight,180.34,65.77,Chuka Willis
121951,/fighter/Rebecca-Ruth-121951,Ruthless,1979-01-11,United States,"Robertsville, Missouri",21st Century MMA,Women’s Flyweight,162.56,56.7,Rebecca Ruth
45740,/fighter/Lena-Ovchynnikova-45740,Hunter,1987-04-22,Ukraine,"Lviv, Lviv Oblast",Union Gym,Women’s Flyweight,167.64,56.7,Lena Ovchynnikova
197811,/fighter/Kyle-Noblitt-197811,,1989-12-26,United States,"Republic, Missouri",Glory MMA & Fitness,Heavyweight,187.96,110.22,Kyle Noblitt
122797,/fighter/David-Hammons-122797,,1990-05-22,United States,"El Dorado Springs, Missouri",,Heavyweight,193.04,118.84,David Hammons
101989,/fighter/Henry-Lindsay-101989,Rome,1984-12-02,United States,"Pittsburg, Kansas",,Middleweight,175.26,82.55,Henry Lindsay
191663,/fighter/Chris-Harris-191663,,1990-03-14,United States,"Wichita, Kansas",JMTK,Light Heavyweight,180.34,85.28,Chris Harris
77743,/fighter/Julian-Marquez-77743,The Cuban Missile Crisis,1990-05-08,United States,"Kansas City, Missouri",Syndicate MMA,Middleweight,187.96,83.91,Julian Marquez
188171,/fighter/Andre-Fialho-188171,,1994-04-07,Portugal,"Cascais, Lisbon",American Kickboxing Academy,Welterweight,182.88,77.11,Andre Fialho
118167,/fighter/Manuel-Meraz-118167,Manny,1978-06-18,United States,"Wichita, Kansas",,Welterweight,182.88,77.11,Manuel Meraz
10677,/fighter/Gregory-Babene-10677,Blade,1984-01-26,France,Paris,Snake Team,Middleweight,182.88,83.91,Gregory Babene
23939,/fighter/Brandon-Farran-23939,,1985-09-05,United States,"Abilene, Texas",Future Fitness Team,Middleweight,177.8,83.46,Brandon Farran
85657,/fighter/Thai-Clark-85657,Landshark,1989-05-20,United States,"Wichita, Kansas",,Featherweight,177.8,65.77,Thai Clark
